company_id,category_code,status,country_code,state_code,city,region,valuation_amount,valuation_currency_code,raised_amount,raised_currency_code,public_at,stock_symbol,acquired_at,b_funded_at,b_raised_amount_usd,b_pre_money_valuation_usd,b_post_money_valuation_usd,b_participants,angel_funded_at,angel_raised_amount_usd,angel_pre_money_valuation_usd,angel_post_money_valuation_usd,angel_participants,a_funded_at,a_raised_amount_usd,a_pre_money_valuation_usd,a_post_money_valuation_usd,a_participants,seed_funded_at,seed_raised_amount_usd,seed_pre_money_valuation_usd,seed_post_money_valuation_usd,seed_participants,c_funded_at,c_raised_amount_usd,c_pre_money_valuation_usd,c_post_money_valuation_usd,c_participants,d_funded_at,d_raised_amount_usd,d_pre_money_valuation_usd,d_post_money_valuation_usd,d_participants,unattributed_funded_at,unattributed_raised_amount_usd,unattributed_pre_money_valuation_usd,unattributed_post_money_valuation_usd,unattributed_participants,debt_round_funded_at,debt_round_raised_amount_usd,debt_round_pre_money_valuation_usd,debt_round_post_money_valuation_usd,debt_round_participants,e_funded_at,e_raised_amount_usd,e_pre_money_valuation_usd,e_post_money_valuation_usd,e_participants,f_funded_at,f_raised_amount_usd,f_pre_money_valuation_usd,f_post_money_valuation_usd,f_participants,private_equity_funded_at,private_equity_raised_amount_usd,private_equity_pre_money_valuation_usd,private_equity_post_money_valuation_usd,private_equity_participants,grant_funded_at,grant_raised_amount_usd,grant_pre_money_valuation_usd,grant_post_money_valuation_usd,grant_participants,post_ipo_equity_funded_at,post_ipo_equity_raised_amount_usd,post_ipo_equity_pre_money_valuation_usd,post_ipo_equity_post_money_valuation_usd,post_ipo_equity_participants,post_ipo_debt_funded_at,post_ipo_debt_raised_amount_usd,post_ipo_debt_pre_money_valuation_usd,post_ipo_debt_post_money_valuation_usd,post_ipo_debt_participants,partial_funded_at,partial_raised_amount_usd,partial_pre_money_valuation_usd,partial_post_money_valuation_usd,partial_participants,convertible_funded_at,convertible_raised_amount_usd,convertible_pre_money_valuation_usd,convertible_post_money_valuation_usd,convertible_participants,crowd_funded_at,crowd_raised_amount_usd,crowd_pre_money_valuation_usd,crowd_post_money_valuation_usd,crowd_participants,g_funded_at,g_raised_amount_usd,g_pre_money_valuation_usd,g_post_money_valuation_usd,g_participants,secondary_market_funded_at,secondary_market_raised_amount_usd,secondary_market_pre_money_valuation_usd,secondary_market_post_money_valuation_usd,secondary_market_participants,crowd_equity_funded_at,crowd_equity_raised_amount_usd,crowd_equity_pre_money_valuation_usd,crowd_equity_post_money_valuation_usd,crowd_equity_participants,ipo,is_acquired,is_closed,age,mba_degree,phd_degree,ms_degree,other_degree
c:32052,biotech,operating,USA,OH,Cincinnati,Cincinnati,,,,,,,,2012-01-09,4100000.0,,,7.0,,,,,,2009-09-15,16000000.0,,,5.0,,,,,,2013-06-04,41000000.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,9,3,2,22
c:32058,biotech,operating,USA,CA,San Diego,San Diego,,,,,,,,2007-04-18,10500000.0,,,3.0,,,,,,,,,,,,,,,,2010-10-26,23000000.0,,,4.0,2013-07-29,49000000.0,,,4.0,,,,,,2013-07-29,10000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,1,6,2,16
c:32236,biotech,operating,USA,CA,Sunnyvale,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-08,5300000.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,2011-11-08,196000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4018.0,3,1,2,4
c:32248,biotech,operating,USA,CA,San Francisco,SF Bay,,,,,,,,,,,,,,,,,,,,,,,2011-10-13,1750006.0,,,0.0,2009-09-18,5500000.0,,,1.0,2010-10-24,8600000.0,,,0.0,2011-08-11,8600000.0,,,0.0,,,,,,,,,,,,,,,,2013-05-23,21600000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,3,4,2,17
c:32412,biotech,ipo,USA,CA,San Diego,San Diego,,USD,,USD,2010-11-21,NASDAQ:ZGNX,,2009-12-15,35004188.0,,,1.0,,,,,,2006-08-28,60000000.0,,,5.0,,,,,,,,,,,,,,,,2010-07-13,15000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,2922.0,2,2,3,4
c:32433,medical,operating,USA,CA,Emeryville,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-03,15000000.0,,,1.0,2012-12-13,1039850.0,,,0.0,,,,,,,,,,,2013-08-26,2000000.0,,,0.0,,,,,,,,,,,,,,,,2010-01-08,5547786.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4748.0,1,3,1,6
c:32491,biotech,acquired,CAN,,Quebec,Quebec,,,,,,,2011-12-29,2007-08-01,37637309.0,,,4.0,,,,,,2005-01-18,15550000.0,,,4.0,,,,,,2009-08-10,50000000.0,,,4.0,,,,,,2011-08-08,40000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-04-01,15000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,6209.0,5,4,3,30
c:32499,biotech,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,2006-07-21,19000000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,2010-05-17,34500000.0,,,9.0,2012-10-01,5998000.0,,,3.0,,,,,,,,,,,,,,,,2012-07-01,30509000.0,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,7,3,3,20
c:32507,biotech,closed,USA,MA,Cambridge,Boston,,,,,,,,2005-08-26,17400000.0,,,3.0,,,,,,,,,,,,,,,,2009-08-31,17380000.0,,,3.0,,,,,,2008-01-15,9750000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,,3,1,1,7
c:32573,biotech,operating,USA,CA,South San Francisco,SF Bay,,,,,,,,2007-10-09,15000000.0,,,3.0,,,,,,2007-03-01,5000000.0,,,2.0,,,,,,2009-10-29,25000000.0,,,4.0,2010-12-20,30000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,8,6,4,20
c:32725,network_hosting,acquired,USA,NC,Raleigh,Raleigh-Durham,,,,,,,2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-18,2000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,7305.0,5,1,3,15
c:32738,biotech,operating,USA,CA,South San Francisco,SF Bay,,,,,,,,2010-09-09,28000000.0,,,8.0,,,,,,2013-09-04,30000000.0,,,3.0,,,,,,,,,,,,,,,,2009-07-08,11500000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,2009-10-01,3700000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,4,7,1,22
c:32767,semiconductor,operating,USA,TX,Austin,Austin,,,,,,,,2009-08-28,10000000.0,,,2.0,,,,,,2007-07-30,8200000.0,,,2.0,,,,,,2012-02-14,10000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3287.0,1,1,5,8
c:32779,advertising,operating,USA,CA,San Jose,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-16,6000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,3,1,4,9
c:32809,software,operating,FRA,,Grenoble,Grenoble,,,,,,,,2011-09-13,11000000.0,,,3.0,,,,,,2009-09-16,3000000.0,,,2.0,,,,,,2013-05-16,13000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,2,1,8,7
c:32811,biotech,operating,FRA,,Paris,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-09-14,7320000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,1,2,1,2
c:32816,biotech,operating,GBR,,London,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-23,26389459.0,,,3.0,,,,,,,,,,,,,,,,,,,,,2009-12-31,2200000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,2,1,1,4
c:32819,biotech,operating,USA,CA,Hayward,SF Bay,,,,,,,,2012-11-01,12000000.0,,,2.0,,,,,,2009-09-03,5400000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,3,4,4,14
c:32884,analytics,operating,FRA,,Merignac,Merignac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-06,8041250.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,6575.0,1,1,5,4
c:32951,hardware,acquired,USA,CA,San Jose,SF Bay,,,,,,,1997-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-24,17584713.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,12053.0,8,2,2,28
c:32951,hardware,acquired,USA,CA,San Jose,SF Bay,,,,,,,2001-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-24,17584713.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,12053.0,8,2,2,28
c:33085,network_hosting,operating,USA,CA,San Jose,SF Bay,,,,,,,,2009-11-09,11312520.0,,,0.0,,,,,,2009-02-27,7310046.0,,,0.0,,,,,,,,,,,2005-09-21,10000000.0,,,3.0,2010-09-01,6345485.0,,,0.0,2010-04-28,2537567.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5114.0,3,4,4,8
c:33169,consulting,operating,IND,,,India - Other,,,,,,,,,,,,,,,,,,,,,,,2013-08-08,2300000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3235.0,1,1,1,8
c:33411,biotech,ipo,USA,MA,Cambridge,Boston,,USD,60000000.0,USD,2013-05-21,NASDAQ:EPZM,,2009-12-08,8000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-14,4000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,2557.0,4,5,1,23
c:33415,cleantech,operating,USA,CA,Milpitas,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-15,10000000.0,,,2.0,2012-06-25,55000000.0,,,6.0,2013-06-18,60000000.0,,,3.0,2013-02-22,5190839.0,,,0.0,2013-11-05,12640000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2922.0,4,2,4,14
c:33502,medical,operating,USA,CA,Santa Rosa,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10-05,40000000.0,,,7.0,,,,,,2012-04-01,284000.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,10,1,5,17
c:33561,biotech,operating,USA,MA,Cambridge,Boston,,,,,,,,2011-06-06,15000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-17,95000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,2,8,5,16
c:33592,biotech,operating,USA,CA,Hayward,SF Bay,,,,,,,,2010-01-15,9026189.0,,,0.0,,,,,,,,,,,,,,,,2012-11-16,160000000.0,,,0.0,,,,,,2010-05-14,14488394.0,,,0.0,2011-06-10,45791354.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,6209.0,1,4,3,24
c:33607,nanotech,operating,USA,NC,Morrisville,Raleigh-Durham,,,,,,,,,,,,,,,,,,2006-06-14,6000000.0,,,3.0,,,,,,2010-07-13,5000000.0,,,5.0,,,,,,2011-03-04,10000000.0,,,1.0,,,,,,,,,,,,,,,,2012-07-02,13799994.0,,,0.0,2009-12-17,3000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,2,4,2,18
c:33614,education,operating,USA,MA,Lexington,Boston,,,,,,,,,,,,,,,,,,2009-12-21,2100000.0,,,0.0,2009-10-02,1377000.0,,,2.0,,,,,,,,,,,2013-01-01,2000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,1,2,6,12
c:33619,ecommerce,operating,IND,,Bangalore,Bangalore,,,,,,,,,,,,,,,,,,2013-05-31,25000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,1,1,1,6
c:33653,medical,operating,USA,GA,Atlanta,Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-09-16,59999998.0,,,0.0,,,,,,,,,,,2009-10-09,22100000.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4748.0,8,2,5,19
c:33777,biotech,ipo,GBR,,Oxfordshire,London,,USD,,USD,1991-08-02,NASDAQ:VRTX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-12-03,443000000.0,,,0.0,2009-09-30,120000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,9131.0,7,9,3,37
c:33863,biotech,operating,USA,MA,Woburn,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10-12,8000000.0,,,2.0,,,,,,2012-10-29,2200000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4383.0,3,2,3,10
c:33864,medical,operating,USA,UT,Salt Lake City,Salt Lake City,,,,,,,,2009-10-12,16500000.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4018.0,2,1,1,3
c:33987,transportation,operating,USA,CA,Hawthorne,Los Angeles,,,,,,,,2009-08-11,30435000.0,,,3.0,,,,,,2008-08-01,20000000.0,,,1.0,2006-03-01,100000000.0,,,1.0,2010-11-08,50000000.0,,,3.0,,,,,,2012-12-21,30000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4383.0,6,1,9,33
c:34004,cleantech,acquired,USA,CA,Sunnyvale,SF Bay,,,,,,,2011-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,2010-01-06,18000000.0,,,8.0,2011-05-21,3400000.0,,,1.0,2011-07-19,4941484.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,3,1,1,4
c:34094,biotech,operating,USA,MA,Boston,Boston,,,,,,,,2011-06-29,14600000.0,,,0.0,,,,,,2010-01-08,2000000.0,,,0.0,,,,,,,,,,,,,,,,2013-07-29,100000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,1,2,2,8
c:34100,software,operating,ISR,,Lod,Lod,,,,,,,,,,,,,,,,,,,,,,,2008-01-01,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,1,1,4,6
c:34199,biotech,operating,USA,MA,Woburn,Boston,,,,,,,,2012-12-04,20000000.0,,,5.0,,,,,,2010-01-29,9000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,2,6,2,16
c:34235,enterprise,operating,USA,NY,New York,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-29,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,6940.0,4,2,2,25
c:34268,analytics,operating,USA,CA,Palo Alto,SF Bay,,,,,,,,2009-10-20,9000000.0,,,2.0,,,,,,2008-01-22,,,,1.0,,,,,,2010-10-18,13395398.0,,,0.0,,,,,,2013-01-02,7800000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,1,1,1,4
c:34369,biotech,operating,USA,CA,Emeryville,SF Bay,,,,,,,,2005-05-01,21000000.0,,,1.0,,,,,,,,,,,,,,,,2007-08-06,13000000.0,,,0.0,2009-10-01,40000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5114.0,4,6,2,19
c:34540,software,operating,USA,CA,Santa Clara,SF Bay,,,,,,,,2007-05-03,17100000.0,,,4.0,,,,,,,,,,,,,,,,2009-10-01,12000000.0,,,5.0,,,,,,2011-11-16,10000000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,2,2,3,5
c:34590,finance,ipo,USA,PA,Wayne,Philadelphia,,USD,,USD,,NYSE:SFE,,2013-09-03,10000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,22027.0,9,1,2,55
c:34652,biotech,operating,USA,MA,Boston,Boston,,,,,,,,,,,,,,,,,,2009-10-27,2800000.0,,,6.0,,,,,,,,,,,,,,,,2011-12-30,10000000.0,,,3.0,2011-08-16,1200000.0,,,0.0,,,,,,,,,,,2013-05-15,7000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,3,3,2,8
c:34655,medical,operating,CHE,,Geneva,Geneva,,,,,,,,2009-10-27,36000000.0,,,7.0,,,,,,,,,,,,,,,,2013-03-06,4300000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4018.0,4,7,6,8
c:34682,biotech,operating,AUT,,Vienna,Vienna,,,,,,,,2010-01-17,22000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4748.0,1,1,1,4
c:34790,hardware,operating,USA,ID,Benton Harbor,Benton Harbor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-10-30,19330000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,4,1,1,8
c:34976,medical,acquired,USA,WA,Seattle,Seattle,,,,,,,2011-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-04,7500000.0,,,0.0,2009-11-02,50000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,1,2,1,2
c:34998,software,operating,USA,CA,Redwood City,SF Bay,,,,,,,,,,,,,,,,,,,,,,,2013-06-12,1544067.0,,,0.0,,,,,,2010-10-25,20800000.0,,,9.0,2009-11-02,10000000.0,,,5.0,,,,,,2011-09-01,20000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4018.0,2,1,2,2
c:35041,search,operating,USA,NY,New York,New York,,,,,,,,2011-06-02,3000000.0,,,9.0,,,,,,2009-11-01,4700000.0,,,5.0,,,,,,,,,,,,,,,,,,,,,2012-04-12,600000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,2,1,1,7
c:35164,enterprise,operating,USA,WA,Kirkland,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-11-18,10000000.0,,,2.0,,,,,,2011-09-13,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2557.0,2,2,1,18
c:35204,software,operating,GBR,,London,London,,,,,,,,,,,,,2011-11-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1096.0,1,1,1,3
c:35353,consulting,operating,USA,CA,Larkspur,SF Bay,,,,,,,,2007-06-01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5114.0,2,1,2,8
c:35360,nanotech,operating,USA,CA,Sunnyvale,SF Bay,,,,,,,,2005-02-01,12000000.0,,,8.0,,,,,,,,,,,,,,,,,,,,,2011-06-16,9377769.0,,,0.0,2012-07-01,3929000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4383.0,6,9,3,18
c:35413,biotech,operating,USA,CA,Hayward,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-19,32000000.0,,,16.0,2009-11-05,8600000.0,,,12.0,2013-12-11,5000000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-11,26833640.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,8401.0,1,14,2,12
c:35437,medical,operating,USA,CA,Menlo Park,SF Bay,,,,,,,,,,,,,,,,,,2006-01-24,7000000.0,,,3.0,,,,,,2009-11-09,27400000.0,,,7.0,2011-06-15,30000000.0,,,8.0,,,,,,2013-03-05,1870388.0,,,0.0,2013-06-07,45000000.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,3653.0,5,3,2,7
c:35508,semiconductor,operating,USA,CA,San Jose,SF Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-11-24,11755941.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4748.0,2,2,4,10
c:35597,biotech,operating,USA,MA,Lexington,Boston,,,,,,,,2011-08-15,14000000.0,,,4.0,,,,,,2009-03-11,3500000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,2013-02-25,20500000.0,,,0.0,,,,,,,,,,,,,,,,2010-12-14,5700000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,4018.0,1,3,2,12
c:35647,cleantech,operating,ISR,,Kfar Saba,Kfar Saba,,,,,,,,2013-10-21,8000000.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2011-04-14,4500000.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1826.0,4,1,3,9
c:35660,hardware,operating,USA,MA,Acton,Boston,,,,,,,,2006-10-02,10000000.0,,,5.0,,,,,,,,,,,,,,,,2007-10-16,19000000.0,,,6.0,,,,,,2009-10-21,4000000.0,,,0.0,2010-05-07,1650000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,5114.0,1,3,2,7
c:35863,biotech,ipo,USA,CA,La Jolla,San Diego,,USD,,USD,,NASDAQ:FATE,,2011-05-05,35988360.0,,,6.0,,,,,,2007-11-29,12000000.0,,,4.0,,,,,,,,,,,,,,,,2012-08-23,9200000.0,,,0.0,2011-04-20,1000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,2557.0,2,11,4,23
c:35887,semiconductor,acquired,USA,CA,Petaluma,SF Bay,,,,,,,2010-03-08,2004-06-01,9000000.0,,,0.0,,,,,,2002-01-01,7000000.0,,,0.0,,,,,,2005-08-29,13000000.0,,,10.0,2007-09-17,28000000.0,,,10.0,2009-11-16,5600000.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,4748.0,3,1,1,4
c:35971,enterprise,operating,USA,CA,San Jose,SF Bay,,,,,,,,2013-03-05,11000000.0,,,2.0,,,,,,2009-11-17,5300000.0,,,1.0,,,,,,2013-11-12,10000000.0,,,2.0,,,,,,2011-02-10,3000000.0,,,0.0,2012-10-05,2000000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,2192.0,3,1,3,12
